anno,trimestre,id_empresa,empresa,ingresos,entry_id
2018,3,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,257419707,608
2018,3,900650791,ARIA TEL SAS E S P,96590789,609
2018,4,800135729,ERT SA ESP,884344675,610
2018,4,800229393,METROTEL S.A,7372867918,611
2018,4,805030753,IPSOFACTUM S.A.S.,129439,612
2018,4,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,83816777,613
2018,4,830016046,AVANTEL S.A.S,3347805,614
2018,4,830053800,TELMEX COLOMBIA S.A.,161083741138,615
2018,4,830062000,GILAT COLOMBIA S. A. - E. S. P.,409393535,616
2018,4,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,58673961,617
2018,4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,89485971815,618
2018,4,830130125,CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P,"159191649,15",619
2018,4,844002048,EMPRESA DE TELECOMUNICACIONES DE LA ORINOQUIA S.A. E.S.P.,26924657,620
2018,4,890201210,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.,10197428596,621
2018,4,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,"11472026571,8",622
2018,4,890905065,EDATEL S.A.,7281118238,623
2018,4,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,810627120,624
2018,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,"108522528439,81",625
2018,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,143252225085,626
2018,4,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,263908946,627
2018,4,900650791,ARIA TEL SAS E S P,287727808,628
2019,1,800135729,ERT SA ESP,752494528,629
2019,1,800229393,METROTEL S.A,6433675287,630
2019,1,805030753,IPSOFACTUM S.A.S.,92590,631
2019,1,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,83234229,632
2019,1,830016046,AVANTEL S.A.S,3450000,633
2019,1,830053800,TELMEX COLOMBIA S.A.,164628165165,634
2019,1,830062000,GILAT COLOMBIA S. A. - E. S. P.,498473353,635
2019,1,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,66207121,636
2019,1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,72464128341,637
2019,1,844002048,EMPRESA DE TELECOMUNICACIONES DE LA ORINOQUIA S.A. E.S.P.,24983848,638
2019,1,890201210,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.,9606608362,639
2019,1,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,"12864931124,41",640
2019,1,890905065,EDATEL S.A.,7132283707,641
2019,1,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,782420980,642
2019,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,"102527509328,16",643
2019,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,129044244441,644
2019,1,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,254630174,645
2019,1,900650791,ARIA TEL SAS E S P,352424668,646
2019,2,800135729,ERT SA ESP,742794130,647
2019,2,800153993,COMUNICACION CELULAR S A COMCEL S A,170604777483,648
2019,2,800229393,METROTEL S.A,6172675176,649
2019,2,805030753,IPSOFACTUM S.A.S.,67758,650
2019,2,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,64321141,651
2019,2,830016046,AVANTEL S.A.S,4451040,652
2019,2,830062000,GILAT COLOMBIA S. A. - E. S. P.,"174530056,26",653
2019,2,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,83345659,654
2019,2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70690192640,655
2019,2,844002048,EMPRESA DE TELECOMUNICACIONES DE LA ORINOQUIA S.A. E.S.P.,20879074,656
2019,2,890201210,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.,9452829228,657
2019,2,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,"11548908666,78",658
2019,2,890905065,EDATEL S.A.,6528889333,659
2019,2,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,749357121,660
2019,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,"100354391337,5",661
2019,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,127616849398,662
2019,2,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,234460961,663
2019,2,900650791,ARIA TEL SAS E S P,347927820,664
2019,3,800135729,ERT SA ESP,862193280,665
2019,3,800153993,COMUNICACION CELULAR S A COMCEL S A,172874039247,666
2019,3,800229393,METROTEL S.A,5962972524,667
2019,3,805030753,IPSOFACTUM S.A.S.,64008,668
2019,3,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,59025314,669
2019,3,830016046,AVANTEL S.A.S,3450000,670
2019,3,830062000,GILAT COLOMBIA S. A. - E. S. P.,103182,671
2019,3,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,94039738,672
2019,3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,65833920826,673
2019,3,844002048,EMPRESA DE TELECOMUNICACIONES DE LA ORINOQUIA S.A. E.S.P.,21219000,674
2019,3,890201210,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.,9232407368,675
2019,3,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,"11360409782,31",676
2019,3,890905065,EDATEL S.A.,6003047898,677
2019,3,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,714578700,678
2019,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,"95881452484,24",679
2019,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,125415810762,680
2019,3,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,237500215,681
2019,3,900650791,ARIA TEL SAS E S P,418799946,682
2019,3,901246743,PHONIX NETWORK S.A.S.,601000,683
2019,4,800135729,ERT SA ESP,600840666,684
2019,4,800153993,COMUNICACION CELULAR S A COMCEL S A,175036182868,685
2019,4,800229393,METROTEL S.A,5339500320,686
2019,4,805030753,IPSOFACTUM S.A.S.,118060,687
2019,4,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,60023339,688
2019,4,830016046,AVANTEL S.A.S,3450000,689
2019,4,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,101242072,690
2019,4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,72472588744,691
2019,4,844002048,EMPRESA DE TELECOMUNICACIONES DE LA ORINOQUIA S.A. E.S.P.,0,692
2019,4,890201210,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.,"8110535051,82",693
2019,4,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,"8805583921,49",694
2019,4,890905065,EDATEL S.A.,9032355403,695
2019,4,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,688085165,696
2019,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,"96396769308,33",697
2019,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,125509510339,698
2019,4,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,236199463,699
2019,4,900650791,ARIA TEL SAS E S P,184159993,700
2019,4,901246743,PHONIX NETWORK S.A.S.,353000,701
2020,1,800135729,ERT SA ESP,681065351,702
2020,1,800153993,COMUNICACION CELULAR S A COMCEL S A,178894996384,703
2020,1,800229393,METROTEL S.A,5061346509,704
2020,1,805030753,IPSOFACTUM S.A.S.,133319,705
2020,1,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,63724646,706
2020,1,830016046,AVANTEL S.A.S,6780003,707
2020,1,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,127000061,708
2020,1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,67512775739,709
2020,1,890201210,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.,"8125758738,65",710
2020,1,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,"10425102878,55",711
2020,1,890905065,EDATEL S.A.,8520875302,712
2020,1,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,642610818,713
2020,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,"97084350910,88",714
2020,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,122701541392,715
2020,1,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,225253536,716
2020,1,900650791,ARIA TEL SAS E S P,115060380,717
2020,1,901246743,PHONIX NETWORK S.A.S.,"688683,47",718
2020,2,800135729,ERT SA ESP,710383607,719
2020,2,800153993,COMUNICACION CELULAR S A COMCEL S A,181151739453,720
2020,2,800229393,METROTEL S.A,3187103931,721
2020,2,805030753,IPSOFACTUM S.A.S.,72779,722
2020,2,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,62035545,723
2020,2,830016046,AVANTEL S.A.S,3996182,724
2020,2,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,"151651016,01",725
2020,2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,60422439695,726
2020,2,890201210,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.,"3651479483,84",727
2020,2,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,"9229507118,3",728
2020,2,890905065,EDATEL S.A.,7591706339,729
2020,2,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,609722618,730
2020,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,"94018633723,71",731
2020,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,110875278384,732
2020,2,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,262744052,733
2020,2,900650791,ARIA TEL SAS E S P,313157154,734
2020,2,901246743,PHONIX NETWORK S.A.S.,1666008,735
2020,3,800135729,ERT SA ESP,874462504,736
2020,3,800153993,COMUNICACION CELULAR S A COMCEL S A,182079262796,737
2020,3,805030753,IPSOFACTUM S.A.S.,57524,738
2020,3,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,56443832,739
2020,3,830016046,AVANTEL S.A.S,4481037,740
2020,3,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,186691230,741
2020,3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50487662857,742
2020,3,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,"9165452029,07",743
2020,3,890905065,EDATEL S.A.,6800724550,744
2020,3,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,581331586,745
2020,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,94099186251,746
2020,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,103447569988,747
2020,3,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,248538125,748
2020,3,900650791,ARIA TEL SAS E S P,186225116,749
2020,3,901246743,PHONIX NETWORK S.A.S.,2008000,750
2020,4,800135729,ERT SA ESP,717262999,751
2020,4,800153993,COMUNICACION CELULAR S A COMCEL S A,185604595937,752
2020,4,805030753,IPSOFACTUM S.A.S.,43517,753
2020,4,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,56407832,754
2020,4,830016046,AVANTEL S.A.S,4269273,755
2020,4,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,203730162,756
2020,4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47736753133,757
2020,4,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,"8766410664,56",758
2020,4,890905065,EDATEL S.A.,6363297430,759
2020,4,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,482104663,760
2020,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,93645446720,761
2020,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,97472536236,762
2020,4,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,222137043,763
2020,4,900650791,ARIA TEL SAS E S P,"229327117,32",764
2020,4,901246743,PHONIX NETWORK S.A.S.,1317000,765
2021,1,800135729,ERT SA ESP,718932065,766
2021,1,800153993,COMUNICACION CELULAR S A COMCEL S A,189117846458,767
2021,1,805030753,IPSOFACTUM S.A.S.,43517,768
2021,1,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,"52503817,55",769
2021,1,830016046,AVANTEL S.A.S,50000,770
2021,1,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,192573361,771
2021,1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50792356254,772
2021,1,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,8771167567,773
2021,1,890905065,EDATEL S.A.,6169678458,774
2021,1,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,445724841,775
2021,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,93611490654,776
2021,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,95220838662,777
2021,1,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,195927339,778
2021,1,900650791,ARIA TEL SAS E S P,227772289,779
2021,1,901246743,PHONIX NETWORK S.A.S.,1260000,780
2021,2,800135729,ERT SA ESP,679308848,781
2021,2,800153993,COMUNICACION CELULAR S A COMCEL S A,193235601294,782
2021,2,805030753,IPSOFACTUM S.A.S.,43517,783
2021,2,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,"54240540,34",784
2021,2,830016046,AVANTEL S.A.S,0,785
2021,2,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,"286471668,11",786
2021,2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,48047134626,787
2021,2,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,"8575240551,66",788
2021,2,890905065,EDATEL S.A.,5807605505,789
2021,2,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,916127760,790
2021,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,94747379269,791
2021,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,89181584828,792
2021,2,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,197195319,793
2021,2,900650791,ARIA TEL SAS E S P,189078698,794
2021,2,901246743,PHONIX NETWORK S.A.S.,1290000,795
2021,2,901354361,PARTNERS TELECOM COLOMBIA SAS,0,796
2021,3,800135729,ERT SA ESP,1692439491,797
2021,3,800153993,COMUNICACION CELULAR S A COMCEL S A,195204293215,798
2021,3,805030753,IPSOFACTUM S.A.S.,35421,799
2021,3,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,"51930401,31",800
2021,3,830016046,AVANTEL S.A.S,0,801
2021,3,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,296523953,802
2021,3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,"48409673488,72",803
2021,3,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,8203825394,804
2021,3,890905065,EDATEL S.A.,5230314532,805
2021,3,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,407905076,806
2021,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,89066571657,807
2021,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,82812650454,808
2021,3,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,193431252,809
2021,3,900650791,ARIA TEL SAS E S P,173576843,810
2021,3,901246743,PHONIX NETWORK S.A.S.,1470000,811
2021,3,901333616,TPE COMUNICACIONES COLOMBIA SAS,2932344,812
2021,3,901354361,PARTNERS TELECOM COLOMBIA SAS,0,813
2021,4,800135729,ERT SA ESP,604865775,814
2021,4,800153993,COMUNICACION CELULAR S A COMCEL S A,195546826595,815
2021,4,805030753,IPSOFACTUM S.A.S.,17204,816
2021,4,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,48194340,817
2021,4,830016046,AVANTEL S.A.S,0,818
2021,4,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,290959119,819
2021,4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,"50342703786,65",820
2021,4,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,8334884630,821
2021,4,890905065,EDATEL S.A.,5086874210,822
2021,4,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,347032188,823
2021,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,"89536195073,02",824
2021,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,77217487763,825
2021,4,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,187895420,826
2021,4,900650791,ARIA TEL SAS E S P,180312316,827
2021,4,901333616,TPE COMUNICACIONES COLOMBIA SAS,16794244,828
2021,4,901354361,PARTNERS TELECOM COLOMBIA SAS,0,829
2022,1,800135729,ERT SA ESP,711180332,830
2022,1,800153993,COMUNICACION CELULAR S A COMCEL S A,198364648248,831
2022,1,819002701,EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,48516081,832
2022,1,830016046,AVANTEL S.A.S,0,833
2022,1,830106715,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP,352216383,834
2022,1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,34895050122,835
2022,1,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,9114908102,836
2022,1,890905065,EDATEL S.A.,4890709079,837
2022,1,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,291154487,838
2022,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,88173830909,839
2022,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,74886071496,840
2022,1,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,186932390,841
2022,1,901169857,NODO PACIFICO S.A.S E.S.P,0,842
2022,1,901354361,PARTNERS TELECOM COLOMBIA SAS,0,843
