anno,trimestre,id_empresa,empresa,id_servicio,servicio,id_concepto,concepto,ingresos,entry_id
2020,1,804012847,RED DE INGENIERÍA SAS - INRED,101,Acceso fijo a Internet,101,Ingresos operacionales,27676000,5692
2020,1,900414243,ADMINISTRADORA DE REDES Y SERVICIOS ADMINRED S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,60090000,5693
2020,1,901208720,VIP SERVICIOS INTELIGENTES S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,17544000,5694
2020,1,900435353,MEGARED DE COLOMBIA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,50378857,5695
2020,1,830105376,FORERO & CIA COMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,171832000,5696
2020,1,900729671,TV GAITAN TELECOMUNICACIONES S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,46176600,5697
2020,1,901289465,INTERCARIBE TV S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,77271000,5698
2020,1,900567719,TELARAÑA.NET S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,30693000,5699
2020,1,901183331,UNICABLE H.D. SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,0,5700
2020,1,901008618,BITOL S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,665830000,5701
2020,1,901103993,REDES INTERACTIVAS GROUP SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,162301651,5702
2020,1,901009357,IPCOM SISTEMAS S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,32565954,5703
2020,1,901072358,DRG-SOLUCIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,36835142,5704
2020,1,900979388,VIVO TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,53270813,5705
2020,1,901162289,EMPRESA DE TELECOMUNICACIONES DE PALMIRA ETP S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,83658481,5706
2020,1,900077387,2RED INTERNET REDES Y HOSTING LTDA,101,Acceso fijo a Internet,101,Ingresos operacionales,292425000,5707
2020,1,900500710,BLUE TRADERS SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,10669244,5708
2020,1,900745725,HOME TV COMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,486166637,5709
2020,1,901164035,1NITEC S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,10103403,5710
2020,1,901144723,JASTANET SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,80008000,5711
2020,1,901162691,PRODITEL SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,22437643,5712
2020,1,900991926,CONECTIC SOLUCIONES INTEGRALES TIC S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,6404000,5713
2020,1,901237649,INTERURAL SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,9278000,5714
2020,1,900744151,BYC TECNOLOGIA Y SERVICIOS SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,22200000,5715
2020,1,900976610,@DIGITAL GROUP SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,242967561,5716
2020,1,900813668,AMERICANA DE TECNOLOGIA Y COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,416615721,5717
2020,1,900180499,AROS COMUNICACIONES LIMITADA,101,Acceso fijo a Internet,101,Ingresos operacionales,46818108,5718
2020,1,900858516,TELNET ISP S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,153480172,5719
2020,1,900896371,ESG COMUNICACIONES S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,222586794,5720
2020,1,900989681,SUNNOVA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,45721000,5721
2020,1,900760531,HIZ TELECOMUNICACIONES S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,293244777,5722
2020,1,900651064,CABLELINEA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,202314780,5723
2020,1,900040346,HOSTDIME.COM.CO S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,21518436,5724
2020,1,901124707,LOGISTICA EN TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,22050000,5725
2020,1,900928693,MEDIAWIRE TELECOMUNICACIONES S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,86335000,5726
2020,1,901113679,ARM TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,"8188922,6",5727
2020,1,901136196,CAFETEL TV SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,68306000,5728
2020,1,900876369,CONNECT TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,74283624,5729
2020,1,901190955,C&C WIFI SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,30896000,5730
2020,1,900947955,REDECONES DE OCCIDENTE S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,3270000,5731
2020,1,900414095,ADPROTV SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,19445000,5732
2020,1,823002917,TV MOJANA S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,35596279,5733
2020,1,901193998,CONVERGENCIA DIGITAL S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,9660000,5734
2020,1,901111828,CONÉCTATE TELECOMUNICACIONES S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,24548500,5735
2020,1,900731003,TV CABLE EL CENTRO SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,100356929,5736
2020,1,901236665,MEGANET TV S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,31485000,5737
2020,1,901228531,IT. TECHNOLOGY R&M S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,51637101,5738
2020,1,900571346,INALREDES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,179809000,5739
2020,1,900586603,TCKOMPU S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,9964465,5740
2020,1,901110351,SERVICIOS SMAI GROUP S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,149356999,5741
2020,1,1075218710,MELO VARGAS HECTOR JULIAN,101,Acceso fijo a Internet,101,Ingresos operacionales,40954586,5742
2020,1,900737620,ELITE ON LINE SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,28005485,5743
2020,1,900843258,CSSI TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,33969610,5744
2020,1,900369578,AULAS DIGITALES DE COLOMBIA LTDA,101,Acceso fijo a Internet,101,Ingresos operacionales,287052676,5745
2020,1,900729788,FJC TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,"1,5e+07",5746
2020,1,900653421,CABLE YUMA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,61714000,5747
2020,1,900734423,CALLTOPBX S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,63704125,5748
2020,1,900705606,DANHER REDES Y SERVICIOS S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,54954800,5749
2020,1,901090974,SERVICONECTION SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,74217263,5750
2020,1,901043345,CONEXIONES INALAMBRICAS DEL TOLIMA S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,13808758,5751
2020,1,901143952,S.I.G.I - SISTEMA INTEGRAL DE GESTION INFORMATICA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,8469768,5752
2020,1,900511109,CLICK-CONECTIVIDAD SIN FRONTERAS S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,98618157,5753
2020,1,900940211,TEKCOM TECNOLOGIA Y COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,63964344,5754
2020,1,901162352,ENSOTEL S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,47317302,5755
2020,1,901161069,SOLUCIONES TECNOLOGICAS NUEVO MUNDO S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,40090000,5756
2020,1,900742461,CLICK HD COLOMBIA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,189556300,5757
2020,1,900614700,TVCABLE TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,186279000,5758
2020,1,805030547,REDES TV SAT S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,18614000,5759
2020,1,901192568,GTEL TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,41959000,5760
2020,1,900985986,VPN INGENIERÍA EN TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,203498120,5761
2020,1,900887241,GLOBALWIFI SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,9492805,5762
2020,1,830086507,NATIONAL INTERDATA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,16707324,5763
2020,1,900172144,RADIONET SOLUCIONES S.A.,101,Acceso fijo a Internet,101,Ingresos operacionales,43107338,5764
2020,1,900375851,INVERSA S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,156354513,5765
2020,1,901073551,ENLAZAR COMUNICACIONES S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,127597103,5766
2020,1,817001770,CABLE CAUCA S.A,101,Acceso fijo a Internet,101,Ingresos operacionales,879596583,5767
2020,1,901124716,ALFANET TV S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,182274440,5768
2020,1,900554142,SERVYCOM COLOMBIA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,176381000,5769
2020,1,901092295,MCA TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,30298000,5770
2020,1,901105368,HS NETWORKS SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,378543275,5771
2020,1,900965932,SOLUCIONES ESTRATÉGICAS DE TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,74287562,5772
2020,1,900745274,INVERSIONES BEDOYA RAMIREZ S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,8499996,5773
2020,1,901112748,OCCITEL TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,58110948,5774
2020,1,901163895,TELECOMUNICACIONES FACILRED S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,63926000,5775
2020,1,901149940,REDESMAS.NET S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,40031000,5776
2020,1,830031746,DISTRICABLES LTDA,101,Acceso fijo a Internet,101,Ingresos operacionales,33447687,5777
2020,1,900969984,TURBO REDES TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,73326972,5778
2020,1,901074846,SINERGIA SOLUTIONS S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,84216000,5779
2020,1,901118704,FIBRANET SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,946000,5780
2020,1,901089725,SERVIYA.NET S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,62847000,5781
2020,1,901159420,FIBERNET TV S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,428609626,5782
2020,1,901062663,RAPILINK S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,17217000,5783
2020,1,900706805,CABLE SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,197524000,5784
2020,1,901024250,SERVIDATA ELECTRONIC SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,1010000,5785
2020,1,900652376,TELECOMUNICACIONES DEL CATATUMBO S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,192490601,5786
2020,1,901064724,MIKROTECK S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,22915448,5787
2020,1,900760620,SERVICIOS Y SOLUCIONES TV S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,31942021,5788
2020,1,900971947,ISP PROVEEDOR DE SERVICIOS DE INTERNET S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,35060295,5789
2020,1,900492178,GLOBAL VISION TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,6027000,5790
2020,1,901161930,A&G MUNDO EN LINEA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,23924217,5791
2020,1,901214407,INFRACOM INFRAESTRUCTURA EN TELECOMUNICACIONES S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,35179730,5792
2020,1,91452654,CYDETEL,101,Acceso fijo a Internet,101,Ingresos operacionales,34680000,5793
2020,1,900933724,TV RED ABREGO S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,65440000,5794
2020,1,901238776,INTERLUNA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,14226294,5795
2020,1,900743546,MECATRONICS INGENIERIA Y SOLUCIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,10462000,5796
2020,1,900961857,CUNDINET WIRELESS S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,13308000,5797
2020,1,901208176,RAM-NETWORK S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,"1,14e+08",5798
2020,1,900994246,GRUPO BELCOM DE COLOMBIA S A S,101,Acceso fijo a Internet,101,Ingresos operacionales,30076350,5799
2020,1,901254412,INTER UVA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,35472500,5800
2020,1,900776951,VELONET S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,875804000,5801
2020,1,900511544,WIRED S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,37020486,5802
2020,1,900747460,TERABYTE COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,34071157,5803
2020,1,901014704,TVCABLE EL VERGEL S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,75002221,5804
2020,1,900416718,TEXEL GROUP S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,2655760,5805
2020,1,901129378,OPTILINK SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,16782732,5806
2020,1,901048373,SINURED SOLUCIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,52164000,5807
2020,1,900482761,WIRELESS COLOMBIA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,153669560,5808
2020,1,901150926,UBIPREL S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,70885400,5809
2020,1,900154695,3NET TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,10632334,5810
2020,1,901080933,MAX TV SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,97243860,5811
2020,1,901112556,SERVICIOS INTEGRALES TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,94413450,5812
2020,1,901193102,ABIEL.NET SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,14700000,5813
2020,1,901227818,SITELINKS SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,49665995,5814
2020,1,901149553,ORIENTE MÍO TELECOMUNICACIONES S.A.S ZOMAC,101,Acceso fijo a Internet,101,Ingresos operacionales,76045117,5815
2020,1,901011317,MEGAS.NET S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,11355000,5816
2020,1,901145305,CONEXION WISP S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,8875000,5817
2020,1,900927245,EMPRESA DE TELECOMUNICACIONES IQUINET INGENIERIA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,3591282,5818
2020,1,900979855,INTERVID TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,5975000,5819
2020,1,900937677,INTERNET AL CAMPO S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,46355648,5820
2020,1,901014982,CONEXION TOTAL DE OCCIDENTE S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,108591553,5821
2020,1,900677172,EVERNET S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,717869166,5822
2020,1,809006953,COMUNICACIONES SUR COLOMBIANA S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,508938501,5823
2020,1,900888246,INVERSIONES ZULUAGA SEJIN S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,71476913,5824
2020,1,901017921,KIRA ISP S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,165321000,5825
2020,1,800249860,CELSIA COLOMBIA S.A. E.S.P.,101,Acceso fijo a Internet,101,Ingresos operacionales,150169539,5826
2020,1,900724195,BARAK TECNOLOGIA INFORMACION Y COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,242563899,5827
2020,1,900626617,DM SOLUCIONES TELEMATICAS S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,21933000,5828
2020,1,890923825,COMPAÑIA LATINOAMERICANA DE SOFTWARE SAS - LASC SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,199960093,5829
2020,1,900243046,ALK NET LTDA,101,Acceso fijo a Internet,101,Ingresos operacionales,149413000,5830
2020,1,900550968,CABLE EXITO SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,1073919247,5831
2020,1,900669038,ASONET COLOMBIA LTDA,101,Acceso fijo a Internet,101,Ingresos operacionales,262346000,5832
2020,1,900620983,INTER T.V. S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,175673398,5833
2020,1,900601506,RED PLANET TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,211107654,5834
2020,1,900343927,ENIGMA IMCT SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,67816336,5835
2020,1,830136422,JASZ COMUNICACIONES TECNOLOGICAS E INTERACTIVAS E U,101,Acceso fijo a Internet,101,Ingresos operacionales,67583838,5836
2020,1,900046468,ZumaComunicacionesdeColombiaSA,101,Acceso fijo a Internet,101,Ingresos operacionales,191274630,5837
2020,1,900184559,INGETTEL LTDA,101,Acceso fijo a Internet,101,Ingresos operacionales,276669035,5838
2020,1,805006014,DIRECTV COLOMBIA LTDA,101,Acceso fijo a Internet,101,Ingresos operacionales,"38599351628,49",5839
2020,1,806016964,AIREDNET LTDA,101,Acceso fijo a Internet,101,Ingresos operacionales,10459593,5840
2020,1,830119051,AXESAT S.A.,101,Acceso fijo a Internet,101,Ingresos operacionales,8376751987,5841
2020,1,900243563,SANTELELLANO SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,51789947,5842
2020,1,900437268,HYDRA SOLUCIONES EMPRESARIALES INGENIERIA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,88677087,5843
2020,1,900731228,PLEXTEL COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,8510015,5844
2020,1,900532136,TELENETDATOS.COM S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,97412000,5845
2020,1,900757536,"ATYCO - ASESORIAS, TECNOLOGIA Y COMUNICACIONES S.A.S",101,Acceso fijo a Internet,101,Ingresos operacionales,127697932,5846
2020,1,900360633,GARDEN TECHNOLOGY SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,300772000,5847
2020,1,900124849,ONDAS TECNOLOGIA Y COMUNICACIONES LTDA,101,Acceso fijo a Internet,101,Ingresos operacionales,158770033,5848
2020,1,900576826,MANAR.NET S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,8550000,5849
2020,1,832004315,WG COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,122630000,5850
2020,1,900966730,REDNET GROUP S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,260431543,5851
2020,1,900913740,COMPUSEB SOLUTIONS SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,16068635,5852
2020,1,900958377,REALTIC SOLUTION S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,16793000,5853
2020,1,901062199,SECO S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,97200027,5854
2020,1,900882990,INTERNET Y TELECOMUNICACIONES DE COLOMBIA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,88290922,5855
2020,1,900371218,COMUNICACION Y TECNOLOGIA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,10614756,5856
2020,1,900068083,TIERRANET S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,136625815,5857
2020,1,900268784,WIRELESS COMMUNICATIONS COLOMBIA S.A.S. - WIRLCOMM S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,79649882,5858
2020,1,900512803,FUNDACION VISION 20/20 COLOMBIA,101,Acceso fijo a Internet,101,Ingresos operacionales,10895000,5859
2020,1,815003514,PCNET.COM S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,84950000,5860
2020,1,900667657,PANDORA SOLUCIONES INFORMATICAS Y WIRELESS W.I.S.P S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,61708906,5861
2020,1,900553863,INTERMEGAMUNDO PARTNERS SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,21241547,5862
2020,1,900710665,JEFFERSON AFE S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,69925096,5863
2020,1,900516508,SERKOI SERVICIOS DE CONECTIVIDAD INALAMBRICA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,191131234,5864
2020,1,900949957,PLANETA PUNTOCOM SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,6577514,5865
2020,1,900334829,ATENEA TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,406970935,5866
2020,1,900536302,COLOMBIATEL TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,1080917000,5867
2020,1,900887984,NETBYTE SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,30919130,5868
2020,1,900979798,WIFAO COLOMBIA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,39794781,5869
2020,1,901007244,AFCV COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,59734000,5870
2020,1,900540968,LOGISTICA INTEGRAL SATELITAL S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,197215164,5871
2020,1,900695733,AUMRED SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,13807028,5872
2020,1,890003081,ELECTRONICA Y TELECOMUNICACIONES DE COLOMBIA S. A. S. - ETELCO S. A. S.,101,Acceso fijo a Internet,101,Ingresos operacionales,"52348546,06",5873
2020,1,800222177,A Y A RADIOCOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,337876817,5874
2020,1,804003326,SISTEMAS Y TELECOMUNICACIONES DEL ORIENTE SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,271487979,5875
2020,1,900298747,ACCESS DIGITAL S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,97841316,5876
2020,1,900552398,CABLE Y TELECOMUNICACIONES DE COLOMBIA S.A.S. CABLETELCO,101,Acceso fijo a Internet,101,Ingresos operacionales,"1403294091,59",5877
2020,1,900627470,RIS TELECOMUNICACIONES RED INALAMBRICA SATELITAL SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,5957530,5878
2020,1,900293959,SISTEMAS LAN Y TELECOMUNICACIONES S.A.S. - SYSLAN,101,Acceso fijo a Internet,101,Ingresos operacionales,38039000,5879
2020,1,900014381,CABLE NET S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,"301868825,9",5880
2020,1,900971097,CABLE NET UNIVERSAT S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,139498978,5881
2020,1,901055088,MEGARED COMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,103204320,5882
2020,1,900956152,ROYALNET TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,226483127,5883
2020,1,830136839,VISION SATELITAL COMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,87558000,5884
2020,1,900891335,TUCABLE S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,214241448,5885
2020,1,900971687,HUGHES DE COLOMBIA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,8466248663,5886
2020,1,900910806,TECNOMAYORISTAS SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,19004766,5887
2020,1,900946829,FCF COMUNICACIONES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,116018929,5888
2020,1,901009969,INTELCOM CALI SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,57941400,5889
2020,1,900911760,INGENIERIA EN TELECOMUNICACIONES DEL VALLE S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,44691662,5890
2020,1,900893960,INTER REDES DEL MAGDALENA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,99078825,5891
2020,1,900317503,ELEMEING S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,43198000,5892
2020,1,900176162,NEIA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,59585754,5893
2020,1,900917807,DESARROLLOS Y REDES S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,"114244594,5",5894
2020,1,900872272,INTERPLUS TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,128221874,5895
2020,1,900597193,OPITASENLINEA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,10507886,5896
2020,1,900295480,DIFUDATOS S A S,101,Acceso fijo a Internet,101,Ingresos operacionales,266775108,5897
2020,1,900299525,SYSTEMS AND COMMUNICATIONS S.A.S. - SYSCOM TECNOLOGIA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,284378429,5898
2020,1,900066099,INZANET SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,278195000,5899
2020,1,900154335,CONEXXION WI-FI LTDA,101,Acceso fijo a Internet,101,Ingresos operacionales,49404372,5900
2020,1,900782678,INFRAESTRUCTURA Y SERVICIOS DE COLOMBIA SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,181675500,5901
2020,1,900420743,DIASCON INGENIERIA S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,"1056751765,56",5902
2020,1,800193670,PROMOTORA DE TELEVISION. INTERNET Y COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,204299780,5903
2020,1,901014185,TELECOMUNICACIONES INGENIERÍA Y MERCADEO S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,99554037,5904
2020,1,900258336,TIVIT COLOMBIA DC TERCERIZACION DE PROCESOS SERVICIOS Y TECNOLOGIA S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,55156632,5905
2020,1,901038451,GAME INC,101,Acceso fijo a Internet,101,Ingresos operacionales,53251000,5906
2020,1,900103793,SINERGY SOLUCIONES INTEGRALES S.A.S,101,Acceso fijo a Internet,101,Ingresos operacionales,807691311,5907
2020,1,900837789,SERVIRED 3D SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,31230000,5908
2020,1,900660581,TELEMATICS NETWORK SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,171032600,5909
2020,1,900866624,SEPCOM COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,59367685,5910
2020,1,900825196,MAZCSYSTEM COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,23409088,5911
2020,1,900704716,SISTEMAS COMPUTARIZADOS DEL HUILA S.A.S.,101,Acceso fijo a Internet,101,Ingresos operacionales,50259000,5912
2020,1,900642962,INFRATEL COMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,63069694,5913
